id,university,campus,suburb,distance
5250,Victoria University,CBD,HERNE HILL,65.714
5251,Victoria University,CBD,GEELONG,64.392
5252,Victoria University,CBD,NEWTOWN,66.66
5253,Victoria University,CBD,OCEAN GROVE,62.539
5254,Victoria University,CBD,BARWON HEADS,66.11
5255,Victoria University,CBD,TORQUAY,80.193
5256,Victoria University,CBD,WARRNAMBOOL,226.273
5257,Victoria University,CBD,HAMILTON,259.161
5258,Victoria University,CBD,PORTLAND,301.718
5259,Victoria University,CBD,MELTON,36.759
5260,Victoria University,CBD,ALFREDTON,105.148
5261,Victoria University,CBD,BALLARAT,101.014
5262,Victoria University,CBD,MOUNT CLEAR,99.412
5263,Victoria University,CBD,WENDOUREE,104.505
5264,Victoria University,CBD,DELACOMBE,105.139
5265,Victoria University,CBD,SEBASTOPOL,101.926
5266,Victoria University,CBD,BUNINYONG,93.98
5267,Victoria University,CBD,HORSHAM,273.718
5268,Victoria University,CBD,SUNBURY,33.8
5269,Victoria University,CBD,CASTLEMAINE,106.827
5270,Victoria University,CBD,MILDURA,476.914
5271,Victoria University,CBD,BENDIGO,132.617
5272,Victoria University,CBD,FLORA HILL,130.632
5273,Victoria University,CBD,NORTH BENDIGO,133.571
5274,Victoria University,CBD,GOLDEN SQUARE,131.694
5275,Victoria University,CBD,KANGAROO FLAT,130.357
5276,Victoria University,CBD,ECHUCA,189.054
5277,Victoria University,CBD,SWAN HILL,303.456
5278,Victoria University,CBD,SHEPPARTON,164.561
5279,Victoria University,CBD,SEYMOUR,89.53
5280,Victoria University,CBD,BENALLA,164.589
5281,Victoria University,CBD,WODONGA,16.014
5282,Victoria University,CBD,WHITTLESEA,36.406
5283,Victoria University,CBD,ENDEAVOUR HILLS,30.911
5284,Victoria University,CBD,NARRE WARREN,37.977
5285,Victoria University,CBD,BERWICK,40.91
5286,Victoria University,CBD,PAKENHAM,54.675
5287,Victoria University,CBD,WARRAGUL,93.081
5288,Victoria University,CBD,MOE,120.861
5289,Victoria University,CBD,NEWBOROUGH,123.056
5290,Victoria University,CBD,MORWELL,134.13
5291,Victoria University,CBD,TRARALGON,144.24
5292,Victoria University,CBD,SALE,187.481
5293,Victoria University,CBD,MAFFRA,177.442
5294,Victoria University,CBD,BAIRNSDALE,234.302
5295,Victoria University,CBD,HASTINGS,57.985
5296,Victoria University,CBD,FLINDERS,73.123
5297,Victoria University,CBD,MT ELIZA,42.528
5298,Victoria University,CBD,MORNINGTON,47.587
5299,Victoria University,CBD,MT MARTHA,53.963
5300,Victoria University,CBD,DROMANA,57.341
5301,Victoria University,CBD,PORTSEA,62.064
5302,Victoria University,CBD,HAMPTON PARK,35.751
5303,Victoria University,CBD,CRANBOURNE,42.169
5304,Victoria University,Sunshine,CBD,12.741
5305,Victoria University,Sunshine,EAST MELBOURNE,14.278
5306,Victoria University,Sunshine,WEST MELBOURNE,10.016
5307,Victoria University,Sunshine,SOUTHBANK,12.739
5308,Victoria University,Sunshine,DOCKLANDS,10.919
5309,Victoria University,Sunshine,FOOTSCRAY,6.346
5310,Victoria University,Sunshine,SEDDON,6.5
5311,Victoria University,Sunshine,WEST FOOTSCRAY,4.692
5312,Victoria University,Sunshine,YARRAVILLE,6.596
5313,Victoria University,Sunshine,NEWPORT,8.491
5314,Victoria University,Sunshine,SPOTSWOOD,7.41
5315,Victoria University,Sunshine,WILLIAMSTOWN,10.53
5316,Victoria University,Sunshine,ALTONA,10.264
5317,Victoria University,Sunshine,SUNSHINE,2.852
5318,Victoria University,Sunshine,ST ALBANS,4.642
5319,Victoria University,Sunshine,DEER PARK,5.218
5320,Victoria University,Sunshine,HOPPERS CROSSING,16.582
5321,Victoria University,Sunshine,WERRIBEE,20.88
5322,Victoria University,Sunshine,FLEMINGTON,8.719
5323,Victoria University,Sunshine,KENSINGTON,8.645
5324,Victoria University,Sunshine,ASCOT VALE,7.918
5325,Victoria University,Sunshine,KEILOR EAST,5.595
5326,Victoria University,Sunshine,AVONDALE HEIGHTS,4.195
5327,Victoria University,Sunshine,SYDENHAM,10.5
5328,Victoria University,Sunshine,MOONEE PONDS,7.652
5329,Victoria University,Sunshine,ESSENDON,7.792
5330,Victoria University,Sunshine,GLADSTONE PARK,10.797
5331,Victoria University,Sunshine,TULLAMARINE,10.973
5332,Victoria University,Sunshine,PASCOE VALE,10.816
5333,Victoria University,Sunshine,PASCOE VALE SOUTH,10.748
5334,Victoria University,Sunshine,GLENROY,10.85
5335,Victoria University,Sunshine,OAK PARK,10.054
5336,Victoria University,Sunshine,BROADMEADOWS,13.207
5337,Victoria University,Sunshine,NORTH MELBOURNE,24.283
5338,Victoria University,Sunshine,PARKVILLE,10.139
5339,Victoria University,Sunshine,CARLTON,12.023
5340,Victoria University,Sunshine,CARLTON NORTH,12.023
5341,Victoria University,Sunshine,BRUNSWICK,9.808
5342,Victoria University,Sunshine,COBURG,12.288
5343,Victoria University,Sunshine,COBURG NORTH,13.216
5344,Victoria University,Sunshine,FAWKNER,5.811
5345,Victoria University,Sunshine,CRAIGIEBURN,21.988
5346,Victoria University,Sunshine,ROXBURGH PARK,17.896
5347,Victoria University,Sunshine,FITZROY,13.094
5348,Victoria University,Sunshine,COLLINGWOOD,13.512
5349,Victoria University,Sunshine,ABBOTSFORD,14.803
5350,Victoria University,Sunshine,CLIFTON HILL,14.013
5351,Victoria University,Sunshine,FITZROY NORTH,13.329
5352,Victoria University,Sunshine,NORTHCOTE,14.266
5353,Victoria University,Sunshine,THORNBURY,14.742
5354,Victoria University,Sunshine,PRESTON,15.315
5355,Victoria University,Sunshine,RESERVOIR,16.684
5356,Victoria University,Sunshine,THOMASTOWN,19.226
5357,Victoria University,Sunshine,LALOR,20.378
5358,Victoria University,Sunshine,EPPING,21.886
5359,Victoria University,Sunshine,ALPHINGTON,17.404
5360,Victoria University,Sunshine,FAIRFIELD,16.284
5361,Victoria University,Sunshine,IVANHOE,18.323
5362,Victoria University,Sunshine,IVANHOE EAST,19.891
5363,Victoria University,Sunshine,HEIDELBERG WEST,18.561
5364,Victoria University,Sunshine,MILL PARK,23.412
5365,Victoria University,Sunshine,BUNDOORA,22.632
5366,Victoria University,Sunshine,HEIDELBERG,20.698
5367,Victoria University,Sunshine,GREENSBOROUGH,25.068
5368,Victoria University,Sunshine,MONTMORENCY,26.283
5369,Victoria University,Sunshine,ELTHAM,28.619
5370,Victoria University,Sunshine,RESEARCH,31.643
5371,Victoria University,Sunshine,HURSTBRIDGE,35.105
5372,Victoria University,Sunshine,KEW,19.522
5373,Victoria University,Sunshine,BALWYN,22.194
5374,Victoria University,Sunshine,BULLEEN,21.679
5375,Victoria University,Sunshine,TEMPLESTOWE,25.047
5376,Victoria University,Sunshine,DONCASTER,25.446
5377,Victoria University,Sunshine,DONCASTER EAST,32.021
5378,Victoria University,Sunshine,DONVALE,55.483
5379,Victoria University,Sunshine,BURNLEY,16.251
5380,Victoria University,Sunshine,RICHMOND,15.296
5381,Victoria University,Sunshine,HAWTHORN,20.281
5382,Victoria University,Sunshine,CAMBERWELL,20.453
5383,Victoria University,Sunshine,BURWOOD,29.25
5384,Victoria University,Sunshine,CANTERBURY,21.728
5385,Victoria University,Sunshine,MONT ALBERT,24.389
5386,Victoria University,Sunshine,SURREY HILLS,23.828
5387,Victoria University,Sunshine,BOX HILL,25.547
5388,Victoria University,Sunshine,BLACKBURN,28.577
5389,Victoria University,Sunshine,FOREST HILL,29.978
5390,Victoria University,Sunshine,NUNAWADING,30.488
5391,Victoria University,Sunshine,MITCHAM,32.001
5392,Victoria University,Sunshine,VERMONT,32.447
5393,Victoria University,Sunshine,RINGWOOD,34.897
5394,Victoria University,Sunshine,CROYDON,39.422
5395,Victoria University,Sunshine,LILYDALE,45.322
5396,Victoria University,Sunshine,SOUTH YARRA,15.434
5397,Victoria University,Sunshine,TOORAK,17.774
5398,Victoria University,Sunshine,ARMADALE,18.675
5399,Victoria University,Sunshine,MALVERN,19.557
5400,Victoria University,Sunshine,MALVERN EAST,23.498
5401,Victoria University,Sunshine,GLEN IRIS,22.302
5402,Victoria University,Sunshine,ASHBURTON,23.67
5403,Victoria University,Sunshine,CHADSTONE,25.054
5404,Victoria University,Sunshine,MOUNT WAVERLEY,28.146
5405,Victoria University,Sunshine,GLEN WAVERLEY,31.33
5406,Victoria University,Sunshine,BURWOOD EAST,28.317
5407,Victoria University,Sunshine,WANTIRNA,35.651
5408,Victoria University,Sunshine,BAYSWATER,38.773
5409,Victoria University,Sunshine,BORONIA,40.018
5410,Victoria University,Sunshine,FERNTREE GULLY,42.297
5411,Victoria University,Sunshine,CAULFIELD,20.533
5412,Victoria University,Sunshine,CARNEGIE,23.376
5413,Victoria University,Sunshine,MURRUMBEENA,24.162
5414,Victoria University,Sunshine,HUGHESDALE,25.128
5415,Victoria University,Sunshine,OAKLEIGH,26.158
5416,Victoria University,Sunshine,CLAYTON,30.099
5417,Victoria University,Sunshine,MULGRAVE,25.835
5418,Victoria University,Sunshine,SPRINGVALE,35.109
5419,Victoria University,Sunshine,NOBLE PARK,36.814
5420,Victoria University,Sunshine,DANDENONG,40.834
5421,Victoria University,Sunshine,DANDENONG NORTH,38.869
5422,Victoria University,Sunshine,ROWVILLE,39.156
5423,Victoria University,Sunshine,SCORESBY,39.127
5424,Victoria University,Sunshine,PRAHRAN,16.244
5425,Victoria University,Sunshine,WINDSOR,16.506
5426,Victoria University,Sunshine,ST KILDA,16.276
5427,Victoria University,Sunshine,ELWOOD,18.178
5428,Victoria University,Sunshine,ELSTERNWICK,19.207
5429,Victoria University,Sunshine,BRIGHTON,20.566
5430,Victoria University,Sunshine,BRIGHTON EAST,20.581
5431,Victoria University,Sunshine,HAMPTON,19.355
5432,Victoria University,Sunshine,CHELTENHAM,28.59
5433,Victoria University,Sunshine,BEAUMARIS,29.144
5434,Victoria University,Sunshine,MENTONE,30.632
5435,Victoria University,Sunshine,ASPENDALE,36.426
5436,Victoria University,Sunshine,MORDIALLOC,33.934
5437,Victoria University,Sunshine,PARKDALE,32.064
5438,Victoria University,Sunshine,CHELSEA,39.427
5439,Victoria University,Sunshine,CARRUM,41.92
5440,Victoria University,Sunshine,SEAFORD,45.948
5441,Victoria University,Sunshine,FRANKSTON,48.176
5442,Victoria University,Sunshine,CARRUM DOWNS,47
5443,Victoria University,Sunshine,BENTLEIGH,23.698
5444,Victoria University,Sunshine,SOUTH MELBOURNE,24.715
5445,Victoria University,Sunshine,ALBERT PARK,12.878
5446,Victoria University,Sunshine,MIDDLE PARK,14.127
5447,Victoria University,Sunshine,PORT MELBOURNE,28.08
5448,Victoria University,Sunshine,LARA,46.289
5449,Victoria University,Sunshine,CORIO,53.209
5450,Victoria University,Sunshine,NORTH GEELONG,56.836
5451,Victoria University,Sunshine,BELMONT,61.821
5452,Victoria University,Sunshine,GROVEDALE,64.973
5453,Victoria University,Sunshine,GEELONG WEST,58.874
5454,Victoria University,Sunshine,HERNE HILL,59.308
5455,Victoria University,Sunshine,GEELONG,58.472
5456,Victoria University,Sunshine,NEWTOWN,60.588
5457,Victoria University,Sunshine,OCEAN GROVE,60.601
5458,Victoria University,Sunshine,BARWON HEADS,63.597
5459,Victoria University,Sunshine,TORQUAY,76.297
5460,Victoria University,Sunshine,WARRNAMBOOL,216.719
5461,Victoria University,Sunshine,HAMILTON,247.608
5462,Victoria University,Sunshine,PORTLAND,291.53
5463,Victoria University,Sunshine,MELTON,24.386
5464,Victoria University,Sunshine,ALFREDTON,92.833
5465,Victoria University,Sunshine,BALLARAT,88.693
5466,Victoria University,Sunshine,MOUNT CLEAR,87.161
5467,Victoria University,Sunshine,WENDOUREE,92.163
5468,Victoria University,Sunshine,DELACOMBE,92.874
5469,Victoria University,Sunshine,SEBASTOPOL,89.674
5470,Victoria University,Sunshine,BUNINYONG,81.823
5471,Victoria University,Sunshine,HORSHAM,261.364
5472,Victoria University,Sunshine,SUNBURY,24.033
5473,Victoria University,Sunshine,CASTLEMAINE,96.292
5474,Victoria University,Sunshine,MILDURA,466.896
5475,Victoria University,Sunshine,BENDIGO,123.529
5476,Victoria University,Sunshine,FLORA HILL,121.549
5477,Victoria University,Sunshine,NORTH BENDIGO,124.52
5478,Victoria University,Sunshine,GOLDEN SQUARE,122.467
5479,Victoria University,Sunshine,KANGAROO FLAT,120.959
5480,Victoria University,Sunshine,ECHUCA,183.656
5481,Victoria University,Sunshine,SWAN HILL,294.595
5482,Victoria University,Sunshine,SHEPPARTON,163.315
5483,Victoria University,Sunshine,SEYMOUR,87.811
5484,Victoria University,Sunshine,BENALLA,163.49
5485,Victoria University,Sunshine,WODONGA,17.801
5486,Victoria University,Sunshine,WHITTLESEA,38.42
5487,Victoria University,Sunshine,ENDEAVOUR HILLS,43.077
5488,Victoria University,Sunshine,NARRE WARREN,50
5489,Victoria University,Sunshine,BERWICK,53.025
5490,Victoria University,Sunshine,PAKENHAM,66.9
5491,Victoria University,Sunshine,WARRAGUL,105.455
5492,Victoria University,Sunshine,MOE,133.244
5493,Victoria University,Sunshine,NEWBOROUGH,135.439
5494,Victoria University,Sunshine,MORWELL,146.518
5495,Victoria University,Sunshine,TRARALGON,156.597
5496,Victoria University,Sunshine,SALE,199.655
5497,Victoria University,Sunshine,MAFFRA,189.401
5498,Victoria University,Sunshine,BAIRNSDALE,245.937
5499,Victoria University,Sunshine,HASTINGS,66.85
5500,Victoria University,Sunshine,FLINDERS,79.192
5501,Victoria University,Sunshine,MT ELIZA,50.893
5502,Victoria University,Sunshine,MORNINGTON,55.195
5503,Victoria University,Sunshine,MT MARTHA,60.16
5504,Victoria University,Sunshine,DROMANA,62.958
5505,Victoria University,Sunshine,PORTSEA,63.416
5506,Victoria University,Sunshine,HAMPTON PARK,47.568
5507,Victoria University,Sunshine,CRANBOURNE,53.333
5508,Victoria University,Werribee,CBD,25.218
5509,Victoria University,Werribee,EAST MELBOURNE,26.596
5510,Victoria University,Werribee,WEST MELBOURNE,23.201
5511,Victoria University,Werribee,SOUTHBANK,24.537
5512,Victoria University,Werribee,DOCKLANDS,23.388
5513,Victoria University,Werribee,FOOTSCRAY,20.297
5514,Victoria University,Werribee,SEDDON,19.487
5515,Victoria University,Werribee,WEST FOOTSCRAY,18.959
5516,Victoria University,Werribee,YARRAVILLE,18.656
5517,Victoria University,Werribee,NEWPORT,16.958
5518,Victoria University,Werribee,SPOTSWOOD,17.638
5519,Victoria University,Werribee,WILLIAMSTOWN,17.74
5520,Victoria University,Werribee,ALTONA,11.657
5521,Victoria University,Werribee,SUNSHINE,14.618
5522,Victoria University,Werribee,ST ALBANS,18.592
5523,Victoria University,Werribee,DEER PARK,15.097
5524,Victoria University,Werribee,HOPPERS CROSSING,1.133
5525,Victoria University,Werribee,WERRIBEE,3.978
5526,Victoria University,Werribee,FLEMINGTON,23.358
5527,Victoria University,Werribee,KENSINGTON,22.861
5528,Victoria University,Werribee,ASCOT VALE,23.49
5529,Victoria University,Werribee,KEILOR EAST,19.337
5530,Victoria University,Werribee,AVONDALE HEIGHTS,19.532
5531,Victoria University,Werribee,SYDENHAM,22.175
5532,Victoria University,Werribee,MOONEE PONDS,23.835
5533,Victoria University,Werribee,ESSENDON,24.443
5534,Victoria University,Werribee,GLADSTONE PARK,27.834
5535,Victoria University,Werribee,TULLAMARINE,27.974
5536,Victoria University,Werribee,PASCOE VALE,27.872
5537,Victoria University,Werribee,PASCOE VALE SOUTH,27.486
5538,Victoria University,Werribee,GLENROY,28.21
5539,Victoria University,Werribee,OAK PARK,27.363
5540,Victoria University,Werribee,BROADMEADOWS,30.522
5541,Victoria University,Werribee,NORTH MELBOURNE,31.24
5542,Victoria University,Werribee,PARKVILLE,24.6
5543,Victoria University,Werribee,CARLTON,26.532
5544,Victoria University,Werribee,CARLTON NORTH,26.532
5545,Victoria University,Werribee,BRUNSWICK,25.663
5546,Victoria University,Werribee,COBURG,28.663
5547,Victoria University,Werribee,COBURG NORTH,29.863
5548,Victoria University,Werribee,FAWKNER,22.632
5549,Victoria University,Werribee,CRAIGIEBURN,38.95
5550,Victoria University,Werribee,ROXBURGH PARK,35.036
5551,Victoria University,Werribee,FITZROY,26.504
5552,Victoria University,Werribee,COLLINGWOOD,26.932
5553,Victoria University,Werribee,ABBOTSFORD,28.066
5554,Victoria University,Werribee,CLIFTON HILL,28.116
5555,Victoria University,Werribee,FITZROY NORTH,27.754
5556,Victoria University,Werribee,NORTHCOTE,29.269
5557,Victoria University,Werribee,THORNBURY,30.329
5558,Victoria University,Werribee,PRESTON,31.43
5559,Victoria University,Werribee,RESERVOIR,33.282
5560,Victoria University,Werribee,THOMASTOWN,36.318
5561,Victoria University,Werribee,LALOR,37.578
5562,Victoria University,Werribee,EPPING,39.232
5563,Victoria University,Werribee,ALPHINGTON,31.591
5564,Victoria University,Werribee,FAIRFIELD,30.747
5565,Victoria University,Werribee,IVANHOE,32.921
5566,Victoria University,Werribee,IVANHOE EAST,34.223
5567,Victoria University,Werribee,HEIDELBERG WEST,33.921
5568,Victoria University,Werribee,MILL PARK,40.348
5569,Victoria University,Werribee,BUNDOORA,38.975
5570,Victoria University,Werribee,HEIDELBERG,35.598
5571,Victoria University,Werribee,GREENSBOROUGH,41.1
5572,Victoria University,Werribee,MONTMORENCY,41.938
5573,Victoria University,Werribee,ELTHAM,44.117
5574,Victoria University,Werribee,RESEARCH,47.153
5575,Victoria University,Werribee,HURSTBRIDGE,51.588
5576,Victoria University,Werribee,KEW,32.753
5577,Victoria University,Werribee,BALWYN,34.768
5578,Victoria University,Werribee,BULLEEN,36.041
5579,Victoria University,Werribee,TEMPLESTOWE,39.162
5580,Victoria University,Werribee,DONCASTER,39.019
5581,Victoria University,Werribee,DONCASTER EAST,44.32
5582,Victoria University,Werribee,DONVALE,38.305
5583,Victoria University,Werribee,BURNLEY,27.885
5584,Victoria University,Werribee,RICHMOND,27.479
5585,Victoria University,Werribee,HAWTHORN,31.522
5586,Victoria University,Werribee,CAMBERWELL,32.272
5587,Victoria University,Werribee,BURWOOD,39.871
5588,Victoria University,Werribee,CANTERBURY,33.583
5589,Victoria University,Werribee,MONT ALBERT,36.39
5590,Victoria University,Werribee,SURREY HILLS,35.646
5591,Victoria University,Werribee,BOX HILL,37.711
5592,Victoria University,Werribee,BLACKBURN,40.632
5593,Victoria University,Werribee,FOREST HILL,41.43
5594,Victoria University,Werribee,NUNAWADING,42.503
5595,Victoria University,Werribee,MITCHAM,44.123
5596,Victoria University,Werribee,VERMONT,43.837
5597,Victoria University,Werribee,RINGWOOD,47.088
5598,Victoria University,Werribee,CROYDON,52.021
5599,Victoria University,Werribee,LILYDALE,58.882
5600,Victoria University,Werribee,SOUTH YARRA,26.219
5601,Victoria University,Werribee,TOORAK,28.419
5602,Victoria University,Werribee,ARMADALE,28.146
5603,Victoria University,Werribee,MALVERN,28.988
5604,Victoria University,Werribee,MALVERN EAST,32.274
5605,Victoria University,Werribee,GLEN IRIS,32.458
5606,Victoria University,Werribee,ASHBURTON,33.41
5607,Victoria University,Werribee,CHADSTONE,33.525
5608,Victoria University,Werribee,MOUNT WAVERLEY,37.601
5609,Victoria University,Werribee,GLEN WAVERLEY,40.907
5610,Victoria University,Werribee,BURWOOD EAST,38.637
5611,Victoria University,Werribee,WANTIRNA,46.644
5612,Victoria University,Werribee,BAYSWATER,50.045
5613,Victoria University,Werribee,BORONIA,50.622
5614,Victoria University,Werribee,FERNTREE GULLY,52.231
5615,Victoria University,Werribee,CAULFIELD,28.656
5616,Victoria University,Werribee,CARNEGIE,31.375
5617,Victoria University,Werribee,MURRUMBEENA,32.205
5618,Victoria University,Werribee,HUGHESDALE,32.992
5619,Victoria University,Werribee,OAKLEIGH,33.927
5620,Victoria University,Werribee,CLAYTON,36.95
5621,Victoria University,Werribee,MULGRAVE,35.403
5622,Victoria University,Werribee,SPRINGVALE,40.244
5623,Victoria University,Werribee,NOBLE PARK,42.536
5624,Victoria University,Werribee,DANDENONG,46.275
5625,Victoria University,Werribee,DANDENONG NORTH,45.047
5626,Victoria University,Werribee,ROWVILLE,47.134
5627,Victoria University,Werribee,SCORESBY,49.588
5628,Victoria University,Werribee,PRAHRAN,26.168
5629,Victoria University,Werribee,WINDSOR,25.91
5630,Victoria University,Werribee,ST KILDA,24.57
5631,Victoria University,Werribee,ELWOOD,24.957
5632,Victoria University,Werribee,ELSTERNWICK,26.648
5633,Victoria University,Werribee,BRIGHTON,25.632
5634,Victoria University,Werribee,BRIGHTON EAST,26.527
5635,Victoria University,Werribee,HAMPTON,25.534
5636,Victoria University,Werribee,CHELTENHAM,32.166
5637,Victoria University,Werribee,BEAUMARIS,30.938
5638,Victoria University,Werribee,MENTONE,33.484
5639,Victoria University,Werribee,ASPENDALE,38.204
5640,Victoria University,Werribee,MORDIALLOC,36.183
5641,Victoria University,Werribee,PARKDALE,34.703
5642,Victoria University,Werribee,CHELSEA,40.512
5643,Victoria University,Werribee,CARRUM,42.305
5644,Victoria University,Werribee,SEAFORD,45.667
5645,Victoria University,Werribee,FRANKSTON,46.415
5646,Victoria University,Werribee,CARRUM DOWNS,48.363
5647,Victoria University,Werribee,BENTLEIGH,29.509
5648,Victoria University,Werribee,SOUTH MELBOURNE,29.56
5649,Victoria University,Werribee,ALBERT PARK,23.122
5650,Victoria University,Werribee,MIDDLE PARK,23.701
5651,Victoria University,Werribee,PORT MELBOURNE,30.362
5652,Victoria University,Werribee,LARA,29.496
